datetime,year,month,day,hour,season,station,latitude,longitude,source,pm25,pm10,o3,no2,temperature,humidity,wind_speed,wind_dir,pm25_exceed,pm25_level,pm25_roll_3,pm25_roll_6,pm25_roll_12,pm10_roll_3,pm10_roll_6,pm10_roll_12,o3_roll_3,o3_roll_6,o3_roll_12,no2_roll_3,no2_roll_6,no2_roll_12,hour_sin,hour_cos,month_sin,month_cos,source_enc
2022-08-11,2022,8,11,0,1,Tokyo,35.6895,139.69171,japan,5.6125,9.5875,30.875,19.470833333333335,,,,,0.0,0.0,5.679166666666667,7.76111111111111,8.859772727272727,9.58611111111111,12.884027777777776,14.198863636363637,32.34722222222222,35.75694444444444,33.52121212121212,22.248611111111114,34.84166666666666,52.36848484848485,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-12,2022,8,12,0,1,Tokyo,35.6895,139.69171,japan,6.066666666666666,10.775,28.708333333333332,16.716666666666665,,,,,0.0,0.0,5.733333333333333,6.797916666666666,8.627013888888888,9.92638888888889,11.35,13.913541666666667,30.402777777777775,35.270833333333336,33.12013888888889,19.504166666666666,27.62777777777778,49.3975,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-13,2022,8,13,0,1,Tokyo,35.6895,139.69171,japan,7.825,13.6,16.875,25.008333333333336,,,,,0.0,0.0,6.501388888888889,6.303472222222222,8.425208333333332,11.320833333333335,10.668750000000001,13.719097222222222,25.48611111111111,30.631944444444443,32.0875,20.398611111111112,23.27638888888889,45.013749999999995,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-14,2022,8,14,0,1,Tokyo,35.6895,139.69171,japan,9.066666666666666,13.579166666666666,32.458333333333336,52.4125,,,,,0.0,0.0,7.652777777777778,6.665972222222222,8.326875,12.65138888888889,11.118749999999999,13.522916666666667,26.01388888888889,29.180555555555554,32.353472222222216,31.379166666666666,26.813888888888886,42.91368055555555,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-15,2022,8,15,0,1,Tokyo,35.6895,139.69171,japan,20.575,30.475,80.33333333333333,89.57916666666667,,,,,0.0,1.0,12.488888888888889,9.111111111111112,9.187569444444444,19.218055555555555,14.572222222222223,14.734722222222222,43.22222222222223,36.8125,36.609027777777776,55.666666666666664,37.58541666666667,43.910833333333336,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-16,2022,8,16,0,1,Tokyo,35.6895,139.69171,japan,6.908333333333334,11.670833333333334,35.208333333333336,29.97083333333333,,,,,0.0,0.0,12.183333333333332,9.342361111111112,8.909374999999999,18.575000000000003,14.947916666666666,14.379513888888889,49.333333333333336,37.40972222222222,37.104166666666664,57.32083333333333,38.859722222222224,39.940625000000004,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-17,2022,8,17,0,1,Tokyo,35.6895,139.69171,japan,20.141666666666666,30.504166666666663,42.5,84.79166666666667,,,,,0.0,1.0,15.875,11.763888888888888,9.7625,24.21666666666667,18.43402777777778,15.65902777777778,52.68055555555555,39.34722222222222,37.552083333333336,68.1138888888889,49.74652777777778,42.29409722222222,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-18,2022,8,18,0,1,Tokyo,35.6895,139.69171,japan,11.6,17.979166666666668,25.708333333333332,63.60833333333333,,,,,0.0,0.0,12.883333333333333,12.68611111111111,9.74201388888889,20.05138888888889,19.634722222222223,15.49236111111111,34.47222222222222,38.84722222222222,37.05902777777778,59.456944444444446,57.56180555555556,42.594791666666666,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-19,2022,8,19,0,1,Tokyo,35.6895,139.69171,japan,15.895833333333334,24.041666666666668,58.416666666666664,80.825,,,,,0.0,1.0,15.879166666666668,14.03125,10.167361111111111,24.175,21.375,16.021874999999998,42.208333333333336,45.770833333333336,38.20138888888889,76.40833333333333,66.86458333333333,45.07048611111111,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-20,2022,8,20,0,1,Tokyo,35.6895,139.69171,japan,21.479166666666668,32.99166666666667,63.958333333333336,102.69583333333333,,,,,0.0,1.0,16.325,16.099999999999998,11.38298611111111,25.004166666666666,24.61041666666667,17.864583333333332,49.361111111111114,51.020833333333336,40.10069444444444,82.37638888888888,75.24513888888889,51.029513888888886,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-21,2022,8,21,0,1,Tokyo,35.6895,139.69171,japan,28.8625,41.770833333333336,37.208333333333336,113.4125,,,,,0.0,1.0,22.079166666666666,17.48125,13.296180555555557,32.93472222222223,26.493055555555557,20.53263888888889,53.194444444444436,43.833333333333336,40.322916666666664,98.97777777777776,79.21736111111112,58.401388888888896,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-22,2022,8,22,0,1,Tokyo,35.6895,139.69171,japan,20.216666666666665,29.85,32.708333333333336,78.89166666666667,,,,,0.0,1.0,23.519444444444446,19.699305555555554,14.520833333333334,34.87083333333334,29.52291666666667,22.23541666666667,44.625,43.416666666666664,40.41319444444444,98.33333333333333,87.37083333333334,63.11527777777778,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-23,2022,8,23,0,1,Tokyo,35.6895,139.69171,japan,10.941666666666668,17.125,32.458333333333336,61.35,,,,,0.0,0.0,20.006944444444446,18.165972222222223,14.964930555555556,29.581944444444446,27.293055555555554,22.863541666666663,34.125,41.74305555555555,40.545138888888886,84.5513888888889,83.46388888888889,66.60520833333334,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-24,2022,8,24,0,1,Tokyo,35.6895,139.69171,japan,15.179166666666667,23.308333333333337,47.791666666666664,80.84583333333333,,,,,0.0,0.0,15.445833333333333,18.7625,15.724305555555555,23.427777777777777,28.181250000000002,23.907986111111114,37.65277777777778,45.423611111111114,42.135416666666664,73.69583333333334,86.33680555555556,71.94930555555555,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-25,2022,8,25,0,1,Tokyo,35.6895,139.69171,japan,15.870833333333332,25.53333333333333,31.583333333333332,73.41666666666667,,,,,0.0,1.0,13.997222222222222,18.758333333333333,16.394791666666666,21.98888888888889,28.429861111111112,24.902430555555554,37.27777777777778,40.951388888888886,43.361111111111114,71.87083333333334,85.10208333333333,75.98333333333333,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-26,2022,8,26,0,1,Tokyo,35.6895,139.69171,japan,17.708333333333332,28.362499999999997,55.125,82.66666666666667,,,,,0.0,1.0,16.252777777777776,18.129861111111108,17.114930555555556,25.73472222222222,27.65833333333333,26.134375000000002,44.833333333333336,39.479166666666664,45.25,78.97638888888889,81.76388888888889,78.5045138888889,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-27,2022,8,27,0,1,Tokyo,35.6895,139.69171,japan,12.891666666666666,21.0375,71.41666666666667,60.51666666666667,,,,,0.0,0.0,15.490277777777777,15.468055555555553,16.474652777777777,24.977777777777778,24.20277777777778,25.347916666666666,52.708333333333336,45.180555555555564,44.506944444444436,72.2,72.94791666666667,76.0826388888889,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-28,2022,8,28,0,1,Tokyo,35.6895,139.69171,japan,15.329166666666666,23.45,52.416666666666664,66.87083333333334,,,,,0.0,0.0,15.30972222222222,14.653472222222222,17.17638888888889,24.28333333333333,23.13611111111111,26.329513888888894,59.65277777777778,48.46527777777778,45.94097222222222,70.01805555555556,70.94444444444446,79.15763888888888,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-29,2022,8,29,0,1,Tokyo,35.6895,139.69171,japan,15.770833333333334,23.9875,41.833333333333336,67.05,,,,,0.0,1.0,14.66388888888889,15.458333333333334,16.812152777777776,22.825,24.279861111111114,25.786458333333332,55.22222222222223,50.02777777777778,45.885416666666664,64.8125,71.89444444444445,77.67916666666666,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-30,2022,8,30,0,1,Tokyo,35.6895,139.69171,japan,15.033333333333331,23.733333333333334,32.041666666666664,60.55416666666667,,,,,0.0,0.0,15.377777777777778,15.434027777777779,17.098263888888887,23.72361111111111,24.350694444444443,26.26597222222222,42.09722222222222,47.40277777777778,46.413194444444436,64.825,68.5125,77.42465277777778,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-08-31,2022,8,31,0,1,Tokyo,35.6895,139.69171,japan,6.9125000000000005,11.258333333333333,12.666666666666666,37.0375,,,,,0.0,0.0,12.572222222222223,13.940972222222221,16.349652777777777,19.65972222222222,21.971527777777776,25.20069444444444,28.847222222222225,44.25,42.60069444444444,54.88055555555555,62.44930555555556,73.77569444444445,0.0,1.0,-0.4999999999999998,-0.8660254037844388,2
2022-09-01,2022,9,1,0,2,Tokyo,35.6895,139.69171,japan,4.5375000000000005,7.3625,23.041666666666668,26.895833333333332,,,,,0.0,0.0,8.827777777777778,11.745833333333332,14.937847222222222,14.118055555555555,18.471527777777776,23.064930555555552,22.583333333333332,38.90277777777778,39.19097222222222,41.49583333333333,53.15416666666667,67.45902777777778,0.0,1.0,-0.8660254037844384,-0.5000000000000004,2
